"clarityColor","easyColor","helpColor","helpCount","nothelpCount","quality","clarityRate","easyRate","helpfulRate","interest","overallRate","status","textBookUse","averageScore","numOfRating","Course GPA","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","Total","""""Skip class? You wont pass.""""","ACCESSIBLE OUTSIDE CLASS","Amazing lectures","BEWARE OF POP QUIZZES","Caring","Clear grading criteria","EXTRA CREDIT","Get ready to read","Gives good feedback","GRADED BY FEW THINGS","GROUP PROJECTS","Hilarious","Inspirational","LECTURE HEAVY","LOTS OF HOMEWORK","Participation matters","Respected","SO MANY PAPERS","TEST HEAVY","Tough Grader","char_1","char_2","char_prop","num","num_prop","upper","upper_prop","punct","punct_prop","also","alway","best","book","bore","can","care","class","clear","cours","definit","difficult","discuss","easi","even","ever","everi","exam","extrem","final","funni","get","give","good","grade","great","guy","hard","help","hes","his","hour","interest","ive","just","know","learn","lectur","like","lot","love","make","materi","much","need","nice","note","offic","one","paper","pretti","prof","professor","question","read","realli","recommend","she","student","studi","subject","take","talk","teach","teacher","test","the","thing","this","though","time","understand","uva","veri","want","way","well","will","work","you","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","name","course"
3,2,3,0,0,5,5,2,5,1,5,1,FALSE,3.63,12,3.298,0.117647058823529,0.215686274509804,0.0980392156862745,0.0915032679738562,0.0457516339869281,0.0130718954248366,0.0326797385620915,0.0065359477124183,0,0,0,0.0065359477124183,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,218,0.654654654654655,0,0,7,0.021021021021021,7,0.021021021021021,0,0,0.119327204324839,0,0,0,0,0.024659061466205,0,0,0.135270073775088,0,0,0.0975119119946686,0,0,0,0,0,0,0,0,0,0.0924713763490087,0,0,0,0,0,0,0,0,0,0.144009672292487,0,0,0,0,0,0,0,0,0,0.125287086975261,0,0,0,0,0.215018553719167,0,0,0,0.134140925418462,0,0,0.0790741971885236,0.121900068489463,0.113915502261121,0,0,0,0.0729080232923791,0,0.11400554410445,0,0.0764644325067987,0,0,0,0,0,0,0,0,0,0,0.111801990591784,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,0.333333333333333,0,0.416666666666667,"Manuela Achilles","GETR 3390"
2,2,2,0,0,3,3,2,2,4,2.5,1,TRUE,3.63,12,3.42,0.195402298850575,0.195402298850575,0.21264367816092,0.103448275862069,0.0459770114942529,0.00574712643678161,0.0114942528735632,0.00574712643678161,0,0,0,0.0114942528735632,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,133,0.678571428571429,0,0,6,0.0306122448979592,4,0.0204081632653061,0,0,0,0,0,0,0,0.0376375148694708,0,0,0,0,0,0.148833970939231,0,0,0,0,0,0,0,0,0,0.141140521795855,0,0,0,0,0,0,0,0,0.115681019874311,0,0,0,0,0.0815237876292345,0,0,0,0,0.150936356627346,0,0,0,0,0,0,0,0.202961290659924,0.211929892129583,0,0,0.121583499065413,0,0,0.173871029766974,0,0,0,0,0,0,0.160670603266946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0.2,0,0.0666666666666667,0.266666666666667,0,0.333333333333333,"Manuela Achilles","HIEU 3352"
3,2,3,0,0,5,5,2,5,4,5,1,FALSE,3.63,12,3.51,0.0666666666666667,0.293333333333333,0.173333333333333,0.04,0.04,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,341,245,0.716374269005848,0,0,8,0.0233918128654971,9,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.127247721228256,0,0,0.151777796754697,0,0,0,0,0,0,0,0,0,0,0,0,0.0897253614757568,0,0,0.0883966436247329,0,0,0,0.078497834914711,0,0,0,0,0,0,0,0,0,0.102421099139985,0,0,0.124850785661879,0,0,0,0,0,0,0.0694658363774178,0,0,0.0818982756595422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130114134510951,0,0,0,0,0.151598579798746,0,0.133333333333333,0,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.2,0,0.4,"Manuela Achilles","HIEU 3462"
3,3,3,0,1,5,5,4,5,3,5,1,FALSE,3,10,3.515,0.206896551724138,0.344827586206897,0.264367816091954,0.149425287356322,0.0344827586206897,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,213,0.797752808988764,0,0,6,0.0224719101123595,8,0.0299625468164794,0.1298349660988,0,0,0,0,0,0,0.0238370927506649,0,0,0,0,0,0,0,0,0,0,0,0,0.137182573913998,0,0,0,0,0,0,0,0,0,0,0,0.073264645920397,0,0,0.108242236332516,0,0,0,0,0.125694301534416,0.0870722956895331,0.0955930258639859,0,0,0,0,0,0,0,0,0,0.0648347806189233,0,0,0,0,0.330354956557251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108075257572058,0.0953365461376526,0,0.141492007812163,0,0.166666666666667,0,0.0555555555555556,0.166666666666667,0,0,0.166666666666667,0,0.444444444444444,"Marcia Pentz-Harris","COMM 3020"
3,3,3,0,0,5,5,4,5,3,5,1,FALSE,4.9,6,3.8175,0.525547445255474,0.167883211678832,0.0510948905109489,0.0218978102189781,0.0145985401459854,0,0.0072992700729927,0,0,0,0,0,137,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113,80,0.701754385964912,0,0,3,0.0263157894736842,3,0.0263157894736842,0,0,0,0,0,0,0,0.0650102529563587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23746989733509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0.25,"Marcy Linton","DRAM 2310"
3,1,3,0,0,5,4,1,5,4,4.5,1,FALSE,4.9,6,3.8175,0.525547445255474,0.167883211678832,0.0510948905109489,0.0218978102189781,0.0145985401459854,0,0.0072992700729927,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,199,0.568571428571429,0,0,7,0.02,8,0.0228571428571429,0,0,0,0,0,0,0,0.0510794844657104,0,0,0,0.137315343838438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883966436247329,0,0,0,0.078497834914711,0,0,0,0.118170597401288,0,0,0,0,0,0,0,0.28731198664489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075511881267107,0,0,0,0,0,0,0,0,0.117060504418821,0,0,0,0,0,0,0,0.129644656794632,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.333333333333333,"Marcy Linton","DRAM 2310"
3,2,3,0,0,5,5,3,5,3,5,1,TRUE,4.9,6,3.8175,0.525547445255474,0.167883211678832,0.0510948905109489,0.0218978102189781,0.0145985401459854,0,0.0072992700729927,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,164,0.656,0,0,9,0.036,5,0.02,0,0,0.150456040235667,0,0,0,0,0.0310918601095629,0,0,0,0,0,0,0,0.173959013338393,0,0,0,0,0,0,0.173045956876978,0,0,0,0,0,0.107613305282284,0,0,0,0,0,0,0,0,0,0,0.257514313199704,0,0.113572559595043,0,0,0.174885557088194,0,0,0,0.135555175170779,0,0,0,0,0.152643625655262,0,0,0,0,0.127341562048057,0,0,0.0919275076295215,0,0,0.132727889655303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.181818181818182,0,0,0.272727272727273,0.0909090909090909,0.363636363636364,"Marcy Linton","DRAM 2310"
3,2,3,2,3,4,4,3,4,4,4,1,TRUE,3.5,5,3.39,0.378238341968912,0.103626943005181,0.129533678756477,0.103626943005181,0.0466321243523316,0.0310880829015544,0.0362694300518135,0.0259067357512953,0.00518134715025907,0.00518134715025907,0.00518134715025907,0.00518134715025907,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,114,0.644067796610169,0,0,4,0.0225988700564972,4,0.0225988700564972,0,0,0,0.233670512679092,0,0,0,0.0446945489074966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157019382582574,0.220752636652836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21942521187944,0,0,0,0,0,0.230849127943752,0.26131659744047,0,0,0,0,0.138591783918573,0,0,0,0,0,0,0,0,0,0,0.202641107947608,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,0.4,"Marek-Jerzy Pindera","CE 2300"
3,2,3,2,2,5,5,2,4,3,4.5,1,TRUE,3.5,5,3.39,0.378238341968912,0.103626943005181,0.129533678756477,0.103626943005181,0.0466321243523316,0.0310880829015544,0.0362694300518135,0.0259067357512953,0.00518134715025907,0.00518134715025907,0.00518134715025907,0.00518134715025907,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,128,0.576576576576577,0,0,3,0.0135135135135135,8,0.036036036036036,0,0,0,0,0,0,0,0,0.20112607608095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148981661895625,0,0,0,0,0,0,0,0,0,0,0,0.18040372722086,0,0,0.185883719878989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108057967698205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.272727272727273,0.0909090909090909,0.272727272727273,"Marek-Jerzy Pindera","CE 2300"
2,1,2,2,2,3,3,1,3,4,3,1,TRUE,3.5,5,3.39,0.378238341968912,0.103626943005181,0.129533678756477,0.103626943005181,0.0466321243523316,0.0310880829015544,0.0362694300518135,0.0259067357512953,0.00518134715025907,0.00518134715025907,0.00518134715025907,0.00518134715025907,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,0.851851851851852,0,0,4,0.0740740740740741,2,0.037037037037037,0,0,0,0,0,0,0,0.119185463753324,0,0,0,0,0,0.471307574640898,0,0,0,0,0,0,0,0,0,0.446944985686875,0,0,0,0,0,0,0,0.650488763673306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686677414485931,0,0,0,0,0.324173903094616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0,0.285714285714286,"Marek-Jerzy Pindera","CE 2300"
3,2,3,0,0,5,5,3,5,2,5,1,TRUE,4.77,11,3.36,0.106666666666667,0.213333333333333,0.222222222222222,0.0844444444444444,0.0666666666666667,0.0266666666666667,0.0133333333333333,0.00444444444444444,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,217,0.693290734824281,0,0,19,0.060702875399361,6,0.0191693290734824,0,0,0,0,0,0,0.128523634972312,0.0461363085496739,0,0,0,0,0,0.0912208208982383,0,0,0,0,0,0,0,0.0906793190587427,0,0,0,0,0,0,0.0798421297255652,0,0,0,0,0.134718725692972,0,0,0,0.0499661924179179,0,0,0.486558586584837,0,0.0925093798683735,0,0,0,0,0,0.100573194481546,0,0,0,0.062743336082829,0,0,0,0.114035547941756,0.106566115018468,0,0,0.13487308254992,0,0.138072868244719,0,0,0,0,0,0,0,0,0,0.122225044927185,0,0,0.137578648912985,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.333333333333333,0.111111111111111,0.444444444444444,"Margaret Mohrmann","RELC 3447"
3,2,3,1,0,5,5,3,5,3,5,1,TRUE,4,3,3.412,0.252545824847251,0.203665987780041,0.114052953156823,0.0733197556008147,0.0590631364562118,0.0305498981670061,0.0244399185336049,0.0122199592668024,0.00203665987780041,0.00610997963340122,0.00610997963340122,0.00407331975560081,491,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,133,119,0.888059701492537,0,0,8,0.0597014925373134,4,0.0298507462686567,0,0.286092449976394,0,0,0,0,0,0.0510794844657104,0.258590669246936,0,0,0,0,0,0,0,0,0.254050302905689,0,0,0,0,0,0,0.221395405253637,0.179450722951514,0,0,0.176793287249466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28731198664489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0.4,"Maria Ferrara","STAT 2020"
3,2,3,0,0,4,4,2,4,3,4,1,FALSE,4,3,3.412,0.252545824847251,0.203665987780041,0.114052953156823,0.0733197556008147,0.0590631364562118,0.0305498981670061,0.0244399185336049,0.0122199592668024,0.00203665987780041,0.00610997963340122,0.00610997963340122,0.00407331975560081,491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,285,192,0.671328671328671,2,0.00699300699300699,3,0.0104895104895105,7,0.0244755244755245,0,0,0,0,0,0,0,0.0529713172236997,0,0,0,0,0,0.104735016586866,0,0,0,0.131729786691839,0,0,0,0,0,0.198642215860833,0.114797617538923,0,0,0,0,0,0,0,0,0,0,0,0,0.0573685912946465,0,0,0,0.0967469952105923,0,0,0,0,0,0,0,0,0.142824611945872,0,0,0,0,0,0,0.122353687613797,0,0.136799483225927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0476190476190476,0.142857142857143,0,0.0476190476190476,0.238095238095238,0,0.380952380952381,"Maria Ferrara","STAT 2020"
2,1,2,1,1,3,3,1,3,3,3,1,FALSE,4,3,3.412,0.252545824847251,0.203665987780041,0.114052953156823,0.0733197556008147,0.0590631364562118,0.0305498981670061,0.0244399185336049,0.0122199592668024,0.00203665987780041,0.00610997963340122,0.00610997963340122,0.00407331975560081,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,223,0.677811550151976,5,0.0151975683890578,21,0.0638297872340425,10,0.0303951367781155,0.1298349660988,0,0,0,0,0,0,0.0476741855013297,0.12067564564857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516317321651819,0,0,0,0,0,0,0,0.116527399951087,0,0,0,0,0,0,0,0,0,0.0764383906155728,0,0.110118318852417,0.0976285309035103,0,0,0.1409555116986,0,0,0,0,0,0,0.121660454835704,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.285714285714286,"Maria Ferrara","STAT 2020"
3,3,3,0,0,4,4,4,4,5,4,1,FALSE,4.63,4,3.56,0.25,0.333333333333333,0.25,0.166666666666667,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,174,0.728033472803347,0,0,3,0.0125523012552301,5,0.0209205020920502,0,0,0.133095727900782,0,0,0,0,0.0275043377892287,0,0,0,0,0,0,0,0,0.165621568424194,0,0,0,0,0,0,0,0,0.0966273123585073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113900561607561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127059598675866,0.112648304888666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110003707081907,0.139617322701911,0,0,0.153846153846154,0,0,0.153846153846154,0.0769230769230769,0,0.230769230769231,0.0769230769230769,0.307692307692308,"Marianne Kubik","DRAM 3410"
3,2,3,0,0,5,4,2,5,4,4.5,1,FALSE,4.75,4,3.51,0.111111111111111,0.333333333333333,0.148148148148148,0.037037037037037,0,0,0,0.037037037037037,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,85,0.62043795620438,0,0,6,0.0437956204379562,1,0.0072992700729927,0,0.30809956151304,0,0,0,0,0,0.0550086755784574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216235299293925,0,0,0,0,0,0,0,0,0,0,0.169072259816301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254119197351731,0.225296609777332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220007414163814,0,0,0,0,0,0,0,0,0,0,0,1,"Marie Ostby","ENWR 1510"
3,2,3,0,0,5,4,2,5,5,4.5,1,FALSE,4.75,4,3.73,0.4,0.133333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,227,0.694189602446483,0,0,8,0.0244648318042813,8,0.0244648318042813,0.121720280717625,0,0,0.116835256339546,0,0,0,0.0446945489074966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838021848162891,0,0.0785096912912872,0,0,0.0773470631716413,0,0,0,0.0686856055503721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12678541347466,0,0,0,0,0.0721902025700889,0.0716609912020995,0,0.103235923924141,0,0,0,0,0,0,0,0,0.0817313629464154,0,0.114056676408473,0,0,0,0,0,0,0,0,0.0893780120040493,0,0,0.0526315789473684,0.105263157894737,0.0526315789473684,0.0526315789473684,0.157894736842105,0.0526315789473684,0.105263157894737,0.105263157894737,0.0526315789473684,0.263157894736842,"Marie Ostby","MESA 2559"
3,2,3,0,0,5,5,3,5,4,5,1,TRUE,4.75,4,3.73,0.4,0.133333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,88,0.704,0,0,2,0.016,3,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.354148192427627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206258835124377,0,0,0,0.183161614800992,0,0,0,0,0,0,0,0,0,0,0.30277712685688,0,0.291318499877718,0,0,0,0,0,0,0,0,0,0,0,0.275295797131042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302504199187475,0,0,0,0,0,0.285714285714286,0,0,0.285714285714286,0,0.428571428571429,"Marie Ostby","MESA 2559"
3,2,3,0,0,5,5,2,5,4,5,1,TRUE,4.75,4,3.73,0.4,0.133333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,142,0.743455497382199,0,0,8,0.0418848167539267,5,0.0261780104712042,0,0,0,0,0,0,0,0.0357556391259973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199002850408525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14807073008983,0,0,0,0,0,0.174791099926631,0,0,0,0,0,0,0.0972521709283849,0,0.115504324112142,0.229315171846718,0,0.165177478278625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181502519512485,0,0,0,0,0,0,0,0,0.25,0,0.75,"Marie Ostby","MESA 2559"
3,2,3,0,0,4,4,2,4,3,4,1,FALSE,3,2,3.1275,0.1,0.175,0.09375,0.13125,0.05625,0.0625,0.0375,0.0125,0.01875,0.00625,0.00625,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,255,0.743440233236152,2,0.00583090379008746,5,0.0145772594752187,12,0.0349854227405248,0,0,0.238654408649679,0,0,0,0,0,0.124836874808866,0,0.135270073775088,0.26516066396388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144009672292487,0.111372754927549,0,0,0.0534121367226019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201990063938297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138113596540328,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0.125,0.125,0.125,0.25,"Mariusz Kolczykiewicz","ECON 2010"
2,3,2,0,0,2,2,4,2,4,2,1,FALSE,3,2,3.1275,0.1,0.175,0.09375,0.13125,0.05625,0.0625,0.0375,0.0125,0.01875,0.00625,0.00625,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,248,0.714697406340058,1,0.00288184438040346,15,0.0432276657060519,9,0.0259365994236311,0,0.114436979990558,0,0,0,0,0,0.0408635875725683,0,0,0,0,0,0,0,0.114315923050944,0.123033165115116,0,0,0,0,0,0,0,0.0885581621014547,0,0.100915491041296,0.0784514357583134,0,0,0,0.111512359486852,0,0.11932229989949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117716128197588,0,0,0.110178986358244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126712488154124,0,0,0.104280389859175,0,0,0,0,0,0,0,0.0926359350617638,0,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.266666666666667,0.133333333333333,"Mariusz Kolczykiewicz","ECON 2010"
3,1,3,0,0,5,4,1,5,3,4.5,1,FALSE,2.97,17,3.195,0.256756756756757,0.0810810810810811,0.0675675675675676,0.189189189189189,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0405405405405405,0,0.0135135135135135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,135,0.576923076923077,0,0,3,0.0128205128205128,4,0.0170940170940171,0,0.210804963140501,0.182130996074755,0,0,0,0,0,0.190540493129322,0.187522957599535,0,0,0,0.148833970939231,0,0,0,0,0,0,0,0.147950467937949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815237876292345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173871029766974,0.154150311952911,0,0,0,0,0,0,0.116708870668272,0,0,0,0,0,0.182900316920659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marja Kankaanrinta","MATH 2310"
3,2,3,0,0,5,4,3,5,4,4.5,1,TRUE,2.97,17,3.195,0.256756756756757,0.0810810810810811,0.0675675675675676,0.189189189189189,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0405405405405405,0,0.0135135135135135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,192,0.655290102389078,1,0.00341296928327645,5,0.0170648464163823,5,0.0170648464163823,0,0,0.12816625649705,0,0,0.112178623524658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993211079304167,0,0,0,0,0.183341186777224,0,0,0,0,0,0.119622588625886,0,0,0,0,0.109682022288763,0,0,0,0,0.148976585667721,0,0.152594980996874,0,0,0,0,0,0,0,0,0.0849315451284142,0,0,0,0,0,0.156617235220666,0,0,0,0,0,0,0,0,0,0,0,0,0.134933176529875,0,0,0,0,0,0,0.142857142857143,0,0,0.214285714285714,0,0.214285714285714,0.214285714285714,0,0.214285714285714,"Marja Kankaanrinta","MATH 2310"
2,2,2,0,0,4,3,2,4,3,3.5,1,FALSE,2.97,17,3.195,0.256756756756757,0.0810810810810811,0.0675675675675676,0.189189189189189,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0405405405405405,0,0.0135135135135135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,230,0.659025787965616,0,0,1,0.00286532951289398,4,0.0114613180515759,0,0,0,0,0,0.0890830245636986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078872644532978,0,0,0,0.0807588309276755,0.0727972359262506,0,0,0.114792134765878,0,0,0,0,0,0,0.0984090281712295,0,0,0.0768284961966468,0.0843467875270464,0,0,0,0.121178367262223,0.121178367262223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621862551611469,0,0,0,0.0652196630205048,0,0.251478463729907,0,0.118304935677307,0,0.102209000632133,0,0,0,0,0,0,0.10676618794852,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.227272727272727,0.0909090909090909,0.227272727272727,"Marja Kankaanrinta","MATH 2310"
2,2,2,0,0,3,2,3,3,4,2.5,1,TRUE,2.97,17,3.195,0.256756756756757,0.0810810810810811,0.0675675675675676,0.189189189189189,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0405405405405405,0,0.0135135135135135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,220,0.738255033557047,0,0,5,0.0167785234899329,10,0.0335570469798658,0.114560264204824,0,0,0,0,0,0,0.0420654577952909,0,0,0,0,0,0,0,0,0.126651787618501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949944086146744,0,0.0973169625657664,0.045557410733984,0,0,0,0,0,0,0,0.102818294074489,0,0,0,0,0.113419544780546,0,0,0,0,0,0,0.194326445033677,0,0,0,0,0,0,0,0.0652196630205048,0,0,0,0,0.0964027683449113,0,0,0,0,0,0.0953605213871098,0,0,0,0,0.222222222222222,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,0.111111111111111,0.333333333333333,"Marja Kankaanrinta","MATH 2310"
3,2,3,0,0,5,4,2,5,5,4.5,1,TRUE,2.97,17,3.195,0.256756756756757,0.0810810810810811,0.0675675675675676,0.189189189189189,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0405405405405405,0,0.0135135135135135,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.956521739130435,0,0,1,0.0434782608695652,0,0,0,0,0.865122231355085,0,0,0,0,0,0,0,0,0,0,0,0,1.00026432669576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763185365517993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,"Marja Kankaanrinta","MATH 2310"
3,2,3,1,1,5,5,3,4,4,4.5,1,TRUE,3.86,11,3.49666666666667,0.222222222222222,0.169934640522876,0.189542483660131,0.065359477124183,0.0980392156862745,0,0,0,0,0,0,0,153,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,181,145,0.796703296703297,0,0,6,0.032967032967033,4,0.021978021978022,0,0.22251634998164,0,0,0,0,0,0.0397284879177748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122107743200662,0,0,0,0,0.0860528869419698,0.185883719878989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12833813790238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202767424726174,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0.142857142857143,0,0.571428571428571,"Mark Edmundson","ENGL 1500"
